,Unnamed: 0,0,1,2,3,4
30,30,331.1,8942,15,270,特異点
31,31,315.8,9281,16,271,
32,32,300.8,9626,17,270,
33,33,286.5,9965,18,272,
34,34,272.4,10316,20,274,
35,35,258.6,10670,21,276,
36,36,245.1,11028,19,275,
37,37,231.9,11398,19,274,
38,38,219.5,11765,20,270,
39,39,207.7,12117,18,264,特異点
40,40,196.4,12473,18,266,
41,41,185.8,12826,18,273,
42,42,176.0,13171,19,272,
43,43,166.6,13511,22,277,
44,44,157.7,13850,24,282,特異点
45,45,149.2,14190,24,286,特異点
46,46,141.4,14518,23,285,
47,47,133.8,14855,20,280,
48,48,126.5,15195,18,270,
49,49,119.5,15536,18,263,特異点
50,50,113.0,15870,17,265,
51,51,106.6,16216,17,271,
52,52,100.5,16563,17,273,特異点
53,53,94.6,16917,16,282,
54,54,89.0,17270,15,286,
55,55,83.6,17632,12,283,
56,56,78.6,17986,11,286,特異点
57,57,73.9,18336,7,275,
58,58,69.4,18691,5,270,
59,59,65.3,19037,3,271,特異点
60,60,61.3,19399,1,66,特異点
61,61,57.6,19757,3,70,特異点
62,62,54.2,20111,4,96,
63,63,51.1,20463,3,113,
64,64,48.0,20845,1,126,特異点
65,65,45.0,21239,1,341,特異点
66,66,42.4,21606,3,356,
67,67,39.9,21981,5,18,
68,68,37.4,22387,6,36,
69,69,35.1,22788,7,63,
70,70,33.0,23182,7,87,
71,71,30.9,23601,7,112,
72,72,29.1,23984,7,131,特異点
73,73,27.2,24415,4,124,特異点
74,74,25.5,24828,4,88,
75,75,23.9,25243,5,69,特異点
76,76,22.3,25690,7,72,
77,77,20.9,26110,8,82,
78,78,19.5,26562,7,98,
79,79,18.3,26976,7,102,
80,80,17.0,27462,8,119,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1006.8,11,8.1,190,特異点
2,2,987.5,181,11,192,
3,3,950.1,520,12,197,
4,4,914.3,856,10,204,
5,5,881.0,1176,13,220,
6,6,851.6,1468,13,231,特異点
7,7,827.0,1718,14,230,
8,8,802.7,1971,15,228,
9,9,772.9,2291,14,230,
10,10,739.8,2662,13,235,
11,11,708.2,3029,9,243,特異点
12,12,679.6,3373,10,233,
13,13,653.7,3693,9,227,特異点
14,14,629.0,4008,10,240,
15,15,605.1,4322,12,255,特異点
16,16,592.5,4491,13,255,
17,17,568.8,4813,15,253,
18,18,545.3,5147,17,255,
19,19,522.8,5480,18,261,
20,20,500.8,5819,19,266,特異点
21,21,480.0,6147,18,265,
22,22,459.6,6480,17,266,
23,23,440.2,6808,16,268,
24,24,421.5,7136,16,270,
25,25,403.0,7472,17,275,
26,26,385.2,7806,18,276,特異点
27,27,367.5,8153,17,269,
28,28,350.3,8501,16,266,
29,29,333.3,8860,16,269,
30,30,316.4,9232,16,271,
31,31,300.0,9608,15,266,
32,32,284.0,9989,15,259,
33,33,268.8,10368,16,257,
34,34,254.7,10734,16,258,
35,35,241.3,11093,16,255,
36,36,228.9,11443,16,249,特異点
37,37,216.6,11810,15,249,
38,38,204.8,12173,14,256,
39,39,193.3,12546,17,269,
40,40,182.4,12915,22,272,特異点
41,41,172.6,13262,21,268,
42,42,163.4,13603,22,273,特異点
43,43,153.5,13989,19,279,
44,44,144.7,14352,17,278,
45,45,136.9,14690,15,277,
46,46,129.4,15033,14,271,
47,47,121.5,15411,14,269,特異点
48,48,114.4,15769,14,278,
49,49,108.0,16108,13,282,
50,50,101.9,16450,12,284,特異点
51,51,96.1,16793,11,288,
52,52,90.6,17137,10,287,
53,53,85.4,17480,10,283,特異点
54,54,80.5,17821,9,291,
55,55,75.8,18166,6,299,
56,56,71.2,18524,6,307,特異点
57,57,67.0,18872,5,340,
58,58,63.0,19225,5,7,特異点
59,59,59.4,19562,5,7,特異点
60,60,55.9,19915,5,34,
61,61,52.7,20262,4,73,
62,62,49.5,20639,4,111,特異点
63,63,46.7,20995,5,119,
64,64,44.0,21362,6,131,特異点
65,65,41.4,21737,4,115,
66,66,39.0,22106,4,89,特異点
67,67,36.7,22486,6,91,
68,68,34.5,22875,6,88,
69,69,32.4,23276,6,102,特異点
70,70,30.5,23664,4,121,特異点
71,71,28.6,24078,1,185,特異点
72,72,26.9,24473,0,-,
73,73,25.3,24872,2,63,特異点
74,74,23.7,25297,4,71,
75,75,22.3,25694,6,89,
76,76,20.9,26119,8,111,
77,77,19.6,26541,7,123,特異点
78,78,18.4,26958,8,126,
79,79,17.3,27369,9,126,
80,80,16.2,27807,9,127,
81,81,15.2,28232,10,124,
82,82,14.3,28639,11,124,
83,83,13.4,29074,11,125,
84,84,12.5,29543,10,124,
85,85,11.7,29990,9,123,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1003.2,11,10.3,190,特異点
2,2,983.9,183,14,192,
3,3,946.3,527,16,207,
4,4,910.3,864,19,215,
5,5,876.4,1193,19,220,特異点
6,6,844.7,1508,14,216,
7,7,812.2,1846,10,211,特異点
8,8,778.9,2205,5,222,
9,9,746.8,2563,8,230,特異点
10,10,715.0,2931,9,228,
11,11,683.8,3304,8,227,
12,12,654.7,3663,10,231,
13,13,627.4,4013,14,231,
14,14,601.5,4354,17,238,
15,15,576.6,4697,19,236,
16,16,564.5,4865,19,235,
17,17,540.1,5217,20,237,
18,18,516.2,5574,21,240,
19,19,493.2,5928,22,242,特異点
20,20,470.8,6286,21,242,
21,21,449.9,6633,21,243,
22,22,429.7,6982,21,245,
23,23,409.3,7349,21,248,
24,24,389.3,7722,20,255,
25,25,369.4,8110,18,260,
26,26,351.0,8485,15,264,特異点
27,27,333.5,8857,15,263,
28,28,317.1,9222,14,258,
29,29,301.6,9579,12,258,
30,30,286.3,9947,12,261,
31,31,271.7,10310,11,260,
32,32,257.9,10669,11,268,特異点
33,33,244.7,11020,13,276,
34,34,232.3,11367,16,272,
35,35,220.4,11717,18,273,
36,36,209.0,12068,17,281,
37,37,198.0,12416,18,286,
38,38,187.3,12771,20,292,
39,39,177.3,13117,22,298,特異点
40,40,167.9,13458,21,305,
41,41,159.1,13788,21,312,特異点
42,42,150.4,14134,19,306,
43,43,142.2,14473,16,301,
44,44,134.6,14804,14,291,
45,45,127.2,15144,12,280,
46,46,120.1,15488,11,277,
47,47,113.2,15840,10,269,
48,48,106.7,16191,9,266,
49,49,100.4,16549,8,266,特異点
50,50,94.4,16912,8,262,
51,51,88.7,17274,9,263,
52,52,83.2,17645,9,263,
53,53,77.8,18031,9,264,
54,54,72.5,18437,7,268,特異点
55,55,68.0,18806,4,282,
56,56,63.8,19173,2,300,特異点
57,57,59.6,19567,0,-,
58,58,55.7,19962,1,108,特異点
59,59,52.2,20347,4,103,
60,60,49.0,20728,5,111,
61,61,46.1,21098,6,112,
62,62,43.3,21484,6,107,
63,63,40.7,21868,6,106,
64,64,38.2,22267,6,109,
65,65,35.8,22678,6,111,特異点
66,66,33.7,23064,7,120,
67,67,31.6,23474,7,132,
68,68,29.6,23891,6,138,特異点
69,69,27.7,24320,4,117,
70,70,25.9,24755,6,102,
71,71,24.3,25173,6,86,特異点
72,72,22.7,25621,7,83,
73,73,21.3,26041,8,88,
74,74,19.9,26490,9,88,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1009.5,7,6.0,180,特異点
2,2,975.3,311,11,208,
3,3,940.0,633,13,219,特異点
4,4,906.2,951,10,232,
5,5,874.1,1263,6,234,特異点
6,6,843.1,1575,2,257,特異点
7,7,812.7,1890,1,9,特異点
8,8,782.9,2207,1,178,特異点
9,9,754.0,2525,5,213,
10,10,727.9,2819,9,238,特異点
11,11,700.5,3139,11,253,
12,12,675.5,3440,12,263,
13,13,652.2,3729,12,271,特異点
14,14,629.5,4017,14,268,
15,15,608.5,4294,12,272,
16,16,586.8,4587,14,266,
17,17,567.4,4857,14,276,
18,18,546.9,5151,16,271,
19,19,526.3,5457,18,277,
20,20,505.1,5781,19,275,
21,21,483.8,6118,22,274,
22,22,463.8,6446,22,269,
23,23,444.7,6770,20,271,
24,24,427.0,7081,19,272,特異点
25,25,409.5,7399,20,261,
26,26,392.7,7714,18,260,
27,27,375.4,8050,20,259,
28,28,358.1,8398,17,259,
29,29,341.9,8736,17,259,特異点
30,30,326.1,9078,19,272,
31,31,310.3,9436,18,278,
32,32,295.1,9793,18,280,特異点
33,33,280.1,10159,18,272,
34,34,265.2,10539,18,272,
35,35,251.3,10907,22,275,
36,36,238.5,11261,24,272,
37,37,227.6,11574,26,276,
38,38,216.7,11898,26,278,
39,39,205.8,12234,27,277,
40,40,195.8,12555,30,274,
41,41,186.9,12851,29,274,
42,42,178.4,13145,29,273,
43,43,169.4,13468,30,278,
44,44,160.9,13786,32,279,極大風速面
45,45,152.7,14104,30,276,
46,46,143.6,14473,30,284,特異点
47,47,134.5,14861,27,288,
48,48,124.1,15331,29,297,
49,49,114.6,15791,23,300,
50,50,105.8,16247,19,304,特異点
51,51,98.1,16676,21,307,特異点
52,52,90.8,17114,13,306,
53,53,84.0,17558,13,312,特異点
54,54,79.0,17907,15,303,特異点
55,55,75.4,18173,15,338,
56,56,72.1,18430,11,356,特異点
57,57,69.1,18676,9,4,特異点
58,58,66.6,18892,2,23,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1006.5,7,2.6,320,特異点
2,2,972.7,310,9,291,特異点
3,3,935.8,652,13,297,
4,4,900.7,989,17,297,
5,5,866.7,1325,14,292,特異点
6,6,830.6,1693,12,285,
7,7,792.5,2094,10,282,
8,8,758.2,2467,9,284,特異点
9,9,729.4,2791,10,263,
10,10,700.8,3124,12,240,特異点
11,11,675.0,3435,14,260,
12,12,652.7,3710,14,269,
13,13,632.4,3968,16,273,特異点
14,14,609.9,4263,17,271,
15,15,585.4,4595,19,260,
16,16,560.9,4938,22,254,特異点
17,17,537.8,5274,24,262,
18,18,515.2,5613,25,269,
19,19,494.5,5934,25,274,
20,20,475.0,6247,28,269,
21,21,456.7,6549,31,271,極大風速面
22,22,438.2,6867,31,271,
23,23,420.8,7174,31,273,
24,24,403.1,7499,27,279,
25,25,383.8,7866,26,281,
26,26,367.0,8198,24,273,特異点
27,27,351.9,8508,22,264,
28,28,338.0,8803,22,260,
29,29,324.1,9107,23,258,
30,30,310.4,9417,23,253,
31,31,297.4,9721,23,256,
32,32,283.7,10052,25,256,特異点
33,33,270.4,10385,23,257,
34,34,257.3,10727,23,255,
35,35,246.0,11031,21,254,
36,36,236.2,11305,22,250,
37,37,226.8,11576,25,249,特異点
38,38,217.1,11864,27,249,
39,39,208.3,12136,27,252,
40,40,199.9,12403,27,251,
41,41,192.0,12663,27,255,
42,42,183.2,12961,26,261,
43,43,174.7,13260,30,269,
44,44,166.4,13563,28,274,
45,45,158.4,13866,28,273,
46,46,150.6,14174,29,274,
47,47,143.3,14475,29,277,
48,48,136.3,14775,25,280,特異点
49,49,129.4,15084,22,280,
50,50,122.7,15397,20,278,
51,51,116.1,15717,17,269,特異点
52,52,109.7,16044,18,285,
53,53,103.8,16364,17,306,特異点
54,54,98.5,16666,16,322,
55,55,93.4,16970,17,333,特異点
56,56,88.3,17290,11,338,
57,57,83.3,17621,9,355,特異点
58,58,78.9,17930,7,28,特異点
59,59,74.2,18281,2,357,特異点
60,60,70.4,18584,7,355,特異点
61,61,66.6,18906,7,20,特異点
62,62,62.9,19239,10,27,
63,63,59.6,19555,6,18,特異点
64,64,56.6,19865,4,54,特異点
65,65,53.5,20208,1,141,特異点
66,66,50.5,20560,4,24,特異点
67,67,47.7,20907,6,49,
68,68,45.3,21225,12,79,
69,69,42.9,21563,10,98,
70,70,40.5,21921,12,119,特異点
71,71,38.4,22256,9,106,
72,72,36.4,22597,9,77,特異点
73,73,34.5,22941,11,84,特異点
74,74,32.5,23326,14,62,特異点
75,75,30.8,23673,15,68,
76,76,29.2,24018,11,90,
77,77,27.6,24384,13,99,特異点
78,78,26.2,24720,9,80,特異点
79,79,24.7,25102,12,95,
80,80,23.2,25508,16,126,特異点
81,81,21.9,25883,11,105,特異点
82,82,20.7,26251,14,112,
83,83,19.5,26643,16,113,
84,84,18.3,27062,14,120,特異点
85,85,17.4,27397,8,125,
86,86,16.4,27790,8,144,特異点
87,87,15.5,28165,4,60,特異点
88,88,14.5,28608,11,52,特異点
89,89,13.6,29037,11,85,
90,90,12.8,29445,11,105,
91,91,12.1,29827,4,130,特異点
92,92,11.4,30236,6,282,特異点
93,93,10.7,30673,7,268,特異点
94,94,10.1,31072,4,320,特異点
95,95,9.5,31497,9,351,
96,96,9.0,31874,5,1,特異点
97,97,8.5,32273,2,36,特異点
98,98,7.9,32785,5,358,特異点
99,99,7.4,33242,4,35,特異点
100,100,7.0,33631,3,60,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1013.6,7,1.3,350,特異点
2,2,983.2,274,3,359,
3,3,944.3,624,6,6,特異点
4,4,908.0,962,11,349,特異点
5,5,873.7,1292,9,353,
6,6,842.6,1601,6,350,特異点
7,7,813.1,1903,6,317,特異点
8,8,784.2,2209,7,305,
9,9,757.6,2498,6,291,特異点
10,10,731.7,2789,6,309,特異点
11,11,708.6,3055,5,294,
12,12,680.3,3391,5,284,
13,13,647.6,3793,9,265,
14,14,623.4,4102,12,261,特異点
15,15,599.8,4413,15,262,
16,16,577.1,4722,16,266,
17,17,553.9,5046,18,262,
18,18,532.5,5356,16,271,特異点
19,19,509.9,5696,18,280,
20,20,488.0,6037,20,274,
21,21,464.6,6416,22,272,
22,22,445.9,6731,23,274,
23,23,427.1,7058,22,275,
24,24,408.6,7393,23,267,
25,25,390.9,7724,22,275,
26,26,372.6,8080,22,279,
27,27,353.3,8471,21,277,
28,28,335.4,8849,25,270,
29,29,318.4,9223,27,274,
30,30,302.5,9586,25,273,
31,31,287.6,9940,25,268,特異点
32,32,272.5,10313,29,255,
33,33,258.6,10672,34,256,
34,34,244.3,11057,36,258,特異点
35,35,230.6,11443,37,258,
36,36,217.0,11844,37,258,
37,37,204.9,12217,37,258,
38,38,193.7,12579,38,263,極大風速面
39,39,183.1,12936,35,263,
40,40,173.4,13279,35,267,
41,41,164.5,13607,36,266,
42,42,154.1,14009,35,269,
43,43,144.0,14422,31,274,
44,44,134.3,14844,30,272,
45,45,125.3,15259,29,272,特異点
46,46,116.8,15675,25,276,
47,47,109.0,16080,24,267,特異点
48,48,101.9,16473,25,283,特異点
49,49,95.3,16863,17,294,特異点
50,50,89.3,17238,15,288,特異点
51,51,83.6,17618,13,303,
52,52,78.2,18002,11,300,
53,53,73.4,18366,11,312,特異点
54,54,69.5,18681,10,342,
55,55,67.1,18884,9,347,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1015.6,7,1.6,70,特異点
2,2,982.4,298,4,98,
3,3,947.0,616,5,121,特異点
4,4,913.8,923,4,108,特異点
5,5,881.0,1235,5,36,特異点
6,6,849.1,1548,5,19,特異点
7,7,817.6,1869,4,325,特異点
8,8,788.3,2179,4,335,特異点
9,9,756.2,2529,3,297,
10,10,725.4,2876,2,273,
11,11,697.6,3199,1,250,特異点
12,12,670.7,3524,4,236,特異点
13,13,645.1,3840,6,250,
14,14,619.5,4168,8,261,
15,15,594.7,4497,7,282,特異点
16,16,571.2,4819,5,307,
17,17,549.0,5133,6,315,特異点
18,18,526.7,5459,4,303,特異点
19,19,504.8,5790,5,264,特異点
20,20,483.2,6128,5,245,特異点
21,21,462.4,6466,7,251,
22,22,443.0,6793,8,266,
23,23,424.5,7117,8,271,
24,24,405.8,7456,9,269,特異点
25,25,387.6,7798,11,265,
26,26,369.6,8149,12,268,
27,27,351.2,8522,16,260,
28,28,335.5,8853,15,260,
29,29,319.8,9196,13,261,
30,30,304.3,9547,13,263,特異点
31,31,288.7,9914,13,258,
32,32,273.2,10294,12,258,
33,33,258.8,10661,12,258,
34,34,245.4,11017,13,257,
35,35,233.1,11357,13,257,
36,36,220.7,11713,17,250,特異点
37,37,208.7,12074,19,262,
38,38,197.6,12424,18,272,
39,39,186.8,12779,21,280,特異点
40,40,177.4,13103,23,268,
41,41,168.5,13426,24,267,
42,42,159.2,13780,25,266,特異点
43,43,151.0,14108,25,273,
44,44,143.6,14417,27,274,特異点
45,45,136.4,14731,27,284,
46,46,129.6,15041,24,288,
47,47,123.1,15351,21,281,特異点
48,48,116.6,15676,21,269,特異点
49,49,110.3,16004,22,280,
50,50,103.5,16377,21,290,特異点
51,51,97.7,16710,24,290,
52,52,92.6,17019,23,308,特異点
53,53,87.7,17333,18,322,
54,54,82.9,17658,19,336,特異点
55,55,77.8,18026,9,334,特異点
56,56,73.0,18395,8,302,特異点
57,57,69.0,18721,9,325,
58,58,65.2,19053,6,353,特異点
59,59,61.7,19381,2,328,特異点
60,60,58.3,19722,6,350,特異点
61,61,55.2,20053,1,311,特異点
62,62,52.2,20394,3,319,特異点
63,63,49.3,20745,8,355,特異点
64,64,46.6,21095,7,53,特異点
65,65,44.1,21438,11,59,
66,66,41.8,21773,13,60,特異点
67,67,39.5,22127,14,90,特異点
68,68,37.3,22486,11,95,
69,69,35.3,22834,9,106,特異点
70,70,33.3,23204,11,87,
71,71,31.5,23559,15,77,特異点
72,72,29.7,23937,18,94,
73,73,28.1,24292,16,92,特異点
74,74,26.5,24672,18,97,
75,75,25.0,25049,13,118,特異点
76,76,23.6,25422,7,106,
77,77,22.2,25819,9,86,特異点
78,78,21.0,26182,13,74,特異点
79,79,19.8,26569,16,94,
80,80,18.5,27022,15,118,
81,81,17.5,27394,12,140,
82,82,16.6,27749,8,154,特異点
83,83,15.6,28166,5,170,特異点
84,84,14.7,28565,3,83,特異点
85,85,13.8,28991,3,100,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1016.0,7,6.8,120,特異点
2,2,983.0,298,8,127,
3,3,949.3,602,10,130,
4,4,917.3,898,9,139,
5,5,884.8,1206,8,155,
6,6,850.1,1547,4,166,特異点
7,7,818.4,1869,2,271,特異点
8,8,788.3,2185,2,264,特異点
9,9,759.1,2502,4,297,
10,10,729.9,2830,5,315,特異点
11,11,702.7,3145,6,276,特異点
12,12,677.1,3451,6,285,特異点
13,13,652.3,3757,6,270,特異点
14,14,628.0,4066,10,277,
15,15,604.5,4374,10,272,
16,16,580.6,4698,9,262,特異点
17,17,557.8,5015,10,252,
18,18,535.7,5335,7,236,特異点
19,19,515.2,5642,5,261,特異点
20,20,495.4,5947,6,263,特異点
21,21,476.4,6249,6,244,
22,22,457.7,6557,4,224,特異点
23,23,438.9,6875,6,232,
24,24,421.0,7188,7,259,
25,25,404.0,7496,7,263,特異点
26,26,387.1,7811,8,263,
27,27,370.8,8127,7,280,特異点
28,28,354.5,8457,5,316,特異点
29,29,339.1,8778,6,306,
30,30,323.0,9126,9,314,
31,31,307.2,9481,9,302,
32,32,293.1,9809,7,306,特異点
33,33,279.7,10133,8,331,特異点
34,34,265.0,10500,6,314,
35,35,252.3,10831,7,305,
36,36,238.5,11204,5,305,特異点
37,37,226.6,11540,6,314,
38,38,214.5,11895,7,322,
39,39,203.7,12225,11,337,特異点
40,40,193.0,12567,16,330,
41,41,183.3,12891,18,332,
42,42,173.9,13220,20,343,特異点
43,43,165.3,13536,20,335,特異点
44,44,157.3,13844,16,340,
45,45,149.6,14155,15,338,
46,46,142.2,14468,18,330,
47,47,135.3,14773,16,323,特異点
48,48,128.4,15091,19,304,特異点
49,49,121.2,15441,20,319,
50,50,114.8,15767,19,322,
51,51,108.9,16083,17,337,
52,52,103.6,16379,17,345,特異点
53,53,98.4,16683,16,342,
54,54,93.4,16989,14,347,
55,55,88.6,17297,14,337,特異点
56,56,83.8,17621,16,324,特異点
57,57,79.3,17941,17,339,
58,58,75.0,18264,19,355,
59,59,70.9,18591,17,21,特異点
60,60,66.8,18939,12,65,特異点
61,61,62.8,19301,2,51,特異点
62,62,59.5,19619,4,11,特異点
63,63,56.5,19926,7,33,特異点
64,64,53.5,20255,8,29,特異点
65,65,50.6,20595,6,58,特異点
66,66,47.9,20933,9,33,特異点
67,67,45.4,21266,12,51,
68,68,43.0,21605,13,74,
69,69,40.7,21949,13,89,
70,70,38.5,22296,12,101,特異点
71,71,36.3,22665,12,90,
72,72,34.3,23022,11,84,
73,73,32.5,23365,15,89,特異点
74,74,30.7,23730,13,99,
75,75,28.9,24117,10,92,特異点
76,76,27.3,24486,11,84,
77,77,25.8,24856,13,91,特異点
78,78,24.4,25224,11,122,
79,79,23.0,25613,10,137,特異点
80,80,21.8,25966,7,175,特異点
81,81,20.5,26370,4,242,特異点
82,82,19.3,26765,3,4,特異点
83,83,18.2,27148,7,74,特異点
84,84,17.2,27519,14,92,特異点
85,85,16.2,27915,11,106,
86,86,15.1,28382,12,123,特異点
87,87,14.2,28794,11,80,特異点
88,88,13.4,29183,12,104,特異点
89,89,12.6,29596,10,82,
90,90,11.9,29981,7,69,
91,91,11.1,30450,12,49,特異点
92,92,10.5,30827,16,48,特異点
93,93,9.9,31227,7,65,特異点
94,94,9.4,31582,3,113,特異点
95,95,8.9,31958,7,59,特異点
96,96,8.2,32523,10,74,
97,97,7.7,32959,7,89,特異点
98,98,7.3,33332,2,180,特異点
99,99,6.9,33728,6,140,特異点
100,100,6.5,34150,1,199,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1012.1,7,5.7,160,特異点
2,2,980.2,288,10,170,
3,3,942.7,628,8,178,
4,4,908.1,951,9,183,特異点
5,5,875.2,1269,8,211,
6,6,841.3,1606,10,234,特異点
7,7,807.7,1951,10,226,
8,8,776.9,2279,10,232,特異点
9,9,745.1,2633,10,263,特異点
10,10,715.0,2979,10,247,特異点
11,11,685.6,3329,10,252,特異点
12,12,658.2,3665,10,235,特異点
13,13,632.2,3996,8,251,
14,14,606.5,4332,9,250,
15,15,580.5,4684,9,258,
16,16,554.6,5048,10,262,特異点
17,17,528.7,5426,11,265,
18,18,504.0,5801,12,267,
19,19,480.4,6173,13,270,
20,20,457.8,6545,13,274,
21,21,436.4,6910,10,282,
22,22,415.6,7281,14,286,
23,23,395.1,7660,11,295,特異点
24,24,374.9,8050,8,294,特異点
25,25,357.0,8410,4,349,特異点
26,26,339.6,8776,9,312,
27,27,322.4,9152,10,285,特異点
28,28,306.6,9509,12,298,
29,29,291.0,9877,8,330,特異点
30,30,275.9,10249,14,357,特異点
31,31,261.2,10628,16,343,
32,32,246.3,11027,21,341,
33,33,232.9,11401,23,339,
34,34,220.0,11777,25,337,
35,35,207.1,12169,26,332,特異点
36,36,194.9,12556,29,333,
37,37,184.2,12913,31,344,極大風速面
38,38,173.9,13276,30,359,
39,39,164.2,13635,26,7,特異点
40,40,155.0,13992,28,359,特異点
41,41,145.3,14386,27,360,
42,42,138.4,14681,24,1,特異点
43,43,128.2,15140,18,2,
44,44,118.8,15595,15,15,
45,45,110.4,16028,17,23,
46,46,102.1,16486,14,19,特異点
47,47,94.2,16952,11,7,特異点
48,48,86.5,17442,17,23,特異点
49,49,80.0,17888,10,42,特異点
50,50,74.4,18303,7,34,
51,51,69.2,18721,12,17,特異点
52,52,65.3,19058,15,39,
53,53,62.7,19294,16,56,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1012.2,8,3.0,20,特異点
2,2,985.8,238,6,17,
3,3,959.8,469,9,21,特異点
4,4,934.8,697,3,8,特異点
5,5,904.2,984,1,151,特異点
6,6,872.0,1295,4,168,
7,7,845.2,1561,7,186,特異点
8,8,814.6,1875,11,172,
9,9,790.9,2124,11,177,
10,10,775.1,2293,12,171,
11,11,764.6,2407,10,163,特異点
12,12,745.4,2619,9,175,
13,13,724.8,2853,8,197,
14,14,702.7,3108,8,220,特異点
15,15,682.3,3350,9,218,
16,16,664.0,3573,10,232,
17,17,645.4,3804,11,235,特異点
18,18,632.8,3964,12,249,
19,19,615.7,4185,13,245,特異点
20,20,591.7,4505,17,241,
21,21,568.5,4824,17,242,
22,22,542.1,5194,16,245,
23,23,512.0,5637,14,247,
24,24,489.6,5985,14,245,特異点
25,25,463.1,6417,22,244,
26,26,439.3,6824,23,247,
27,27,417.1,7220,23,250,特異点
28,28,396.9,7597,25,251,
29,29,377.5,7973,25,250,
30,30,357.7,8373,25,253,
31,31,339.7,8752,26,251,
32,32,325.4,9064,26,251,
33,33,311.9,9368,25,251,
34,34,299.9,9648,27,247,
35,35,288.0,9935,27,247,
36,36,276.1,10230,25,254,特異点
37,37,263.1,10565,22,261,
38,38,250.2,10909,23,260,
39,39,237.4,11264,25,256,
40,40,225.9,11596,27,256,
41,41,214.0,11952,32,259,特異点
42,42,202.2,12322,36,261,
43,43,191.1,12684,37,267,
44,44,181.6,13008,38,267,極大風速面
45,45,173.7,13287,38,269,特異点
46,46,166.3,13558,36,269,
47,47,157.4,13897,35,259,
48,48,149.9,14195,32,257,
49,49,141.9,14527,31,245,
50,50,133.5,14892,32,243,
51,51,124.1,15326,32,246,特異点
52,52,114.6,15797,31,249,
53,53,106.4,16233,24,254,特異点
54,54,98.7,16672,18,261,特異点
55,55,90.9,17147,15,244,
56,56,84.3,17578,14,239,特異点
57,57,78.2,18009,10,269,特異点
58,58,72.7,18427,6,233,
59,59,67.3,18874,5,200,
60,60,62.4,19315,6,172,特異点
61,61,58.6,19686,6,178,特異点
62,62,55.7,19987,5,248,特異点
63,63,53.1,20276,4,6,特異点
64,64,50.6,20572,8,48,特異点
65,65,48.2,20873,7,111,特異点
66,66,45.9,21177,8,118,
67,67,43.8,21469,8,136,特異点
68,68,41.7,21777,8,128,
69,69,39.7,22086,3,107,特異点
70,70,37.8,22395,4,36,特異点
71,71,36.0,22705,5,61,
72,72,34.3,23013,8,89,特異点
73,73,32.7,23319,5,88,
74,74,31.1,23640,4,71,特異点
75,75,29.5,23978,8,87,
76,76,28.0,24313,6,95,
77,77,26.6,24642,9,113,特異点
78,78,25.3,24962,7,111,特異点
79,79,23.9,25328,7,76,特異点
80,80,22.6,25689,7,81,
81,81,21.4,26041,6,84,
82,82,20.3,26383,9,102,
83,83,19.2,26745,9,98,特異点
84,84,18.1,27128,10,71,特異点
85,85,17.0,27537,10,75,
86,86,16.1,27892,9,87,特異点
87,87,15.2,28269,11,77,
88,88,14.5,28581,15,56,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1013.3,8,5.6,60,特異点
2,2,980.2,297,8,54,
3,3,941.8,641,7,60,
4,4,906.9,967,5,72,特異点
5,5,870.0,1323,8,54,
6,6,832.4,1699,5,45,特異点
7,7,800.6,2028,4,306,特異点
8,8,769.5,2359,6,262,特異点
9,9,737.9,2707,8,252,特異点
10,10,706.1,3071,11,267,
11,11,676.2,3428,11,279,
12,12,648.0,3778,14,294,特異点
13,13,621.5,4116,13,276,
14,14,596.0,4454,12,267,
15,15,571.0,4795,13,260,特異点
16,16,545.8,5151,14,266,
17,17,522.4,5495,13,260,
18,18,499.8,5839,17,253,
19,19,476.3,6211,19,258,
20,20,450.8,6631,26,265,特異点
21,21,430.4,6982,32,262,
22,22,409.2,7363,34,248,特異点
